"activityname";"subjectID";"mean.value.";"variable.signal";"variable.calc";"variable.direction"
"822";"LAYING";10;0.200554088396552;"fBodyAcc";"meanFreq()";"Y"
"823";"LAYING";10;0.317328874567241;"fBodyAcc";"meanFreq()";"Z"
"824";"LAYING";10;-0.979014668793104;"fBodyAccJerk";"mean()";"X"
"825";"LAYING";10;-0.968039173793103;"fBodyAccJerk";"mean()";"Y"
"826";"LAYING";10;-0.972592212931034;"fBodyAccJerk";"mean()";"Z"
"827";"LAYING";10;-0.978904364137931;"fBodyAccJerk";"std()";"X"
"828";"LAYING";10;-0.968120692241379;"fBodyAccJerk";"std()";"Y"
"829";"LAYING";10;-0.978582339137931;"fBodyAccJerk";"std()";"Z"
"830";"LAYING";10;0.0485572099491379;"fBodyAccJerk";"meanFreq()";"X"
"831";"LAYING";10;0.0425942300482759;"fBodyAccJerk";"meanFreq()";"Y"
"832";"LAYING";10;0.146112721943103;"fBodyAccJerk";"meanFreq()";"Z"
"833";"LAYING";10;-0.953793912068965;"fBodyGyro";"mean()";"X"
"834";"LAYING";10;-0.954670034482759;"fBodyGyro";"mean()";"Y"
"835";"LAYING";10;-0.969755777241379;"fBodyGyro";"mean()";"Z"
"836";"LAYING";10;-0.96454456637931;"fBodyGyro";"std()";"X"
"837";"LAYING";10;-0.953453496551724;"fBodyGyro";"std()";"Y"
"838";"LAYING";10;-0.975298797068965;"fBodyGyro";"std()";"Z"
"839";"LAYING";10;0.0707575751344828;"fBodyGyro";"meanFreq()";"X"
"840";"LAYING";10;0.0713125646482759;"fBodyGyro";"meanFreq()";"Y"
"841";"LAYING";10;0.157620505460345;"fBodyGyro";"meanFreq()";"Z"
"842";"LAYING";10;-0.950848109137931;"fBodyAccMag";"mean()";""
"843";"LAYING";10;-0.944304974655172;"fBodyAccMag";"std()";""
"844";"LAYING";10;0.260388946262069;"fBodyAccMag";"meanFreq()";""
"845";"LAYING";10;-0.968561121551724;"fBodyBodyAccJerkMag";"mean()";""
"846";"LAYING";10;-0.965377553448276;"fBodyBodyAccJerkMag";"std()";""
"847";"LAYING";10;0.212826187810345;"fBodyBodyAccJerkMag";"meanFreq()";""
"848";"LAYING";10;-0.937692642586207;"fBodyBodyGyroMag";"mean()";""
"849";"LAYING";10;-0.933701315344828;"fBodyBodyGyroMag";"std()";""
"850";"LAYING";10;0.216535434472414;"fBodyBodyGyroMag";"meanFreq()";""
"851";"LAYING";10;-0.960976821551724;"fBodyBodyGyroJerkMag";"mean()";""
"852";"LAYING";10;-0.960772875517241;"fBodyBodyGyroJerkMag";"std()";""
"853";"LAYING";10;0.202624700274138;"fBodyBodyGyroJerkMag";"meanFreq()";""
"854";"LAYING";10;-0.0238729803927759;"angle(tBodyAccMean,gravity)";"";""
"855";"LAYING";10;-0.0121815291103448;"angle(tBodyAccJerkMean),gravityMean)";"";""
"856";"LAYING";10;0.0199111335706897;"angle(tBodyGyroMean,gravityMean)";"";""
"857";"LAYING";10;0.0583224275034483;"angle(tBodyGyroJerkMean,gravityMean)";"";""
"858";"LAYING";10;0.577222397758621;"angle(X,gravityMean)";"";""
"859";"LAYING";10;0.213834852672414;"angle(Y,gravityMean)";"";""
"860";"LAYING";10;0.105926376896552;"angle(Z,gravityMean)";"";""
"861";"LAYING";11;0.280592970877193;"tBodyAcc";"mean()";"X"
"862";"LAYING";11;-0.0176598052315789;"tBodyAcc";"mean()";"Y"
"863";"LAYING";11;-0.108786578070175;"tBodyAcc";"mean()";"Z"
"864";"LAYING";11;-0.98477733;"tBodyAcc";"std()";"X"
"865";"LAYING";11;-0.972196873859649;"tBodyAcc";"std()";"Y"
"866";"LAYING";11;-0.971311176842105;"tBodyAcc";"std()";"Z"
"867";"LAYING";11;-0.134832031403509;"tGravityAcc";"mean()";"X"
"868";"LAYING";11;0.943017941403509;"tGravityAcc";"mean()";"Y"
"869";"LAYING";11;0.112620189964912;"tGravityAcc";"mean()";"Z"
"870";"LAYING";11;-0.97956560245614;"tGravityAcc";"std()";"X"
"871";"LAYING";11;-0.990765579649123;"tGravityAcc";"std()";"Y"
"872";"LAYING";11;-0.984192606315789;"tGravityAcc";"std()";"Z"
"873";"LAYING";11;0.0766645337017544;"tBodyAccJerk";"mean()";"X"
"874";"LAYING";11;0.0122193853629825;"tBodyAccJerk";"mean()";"Y"
"875";"LAYING";11;0.00277690502070175;"tBodyAccJerk";"mean()";"Z"
"876";"LAYING";11;-0.985259108596491;"tBodyAccJerk";"std()";"X"
"877";"LAYING";11;-0.972777455263158;"tBodyAccJerk";"std()";"Y"
"878";"LAYING";11;-0.982111784210526;"tBodyAccJerk";"std()";"Z"
"879";"LAYING";11;-0.0191743840136842;"tBodyGyro";"mean()";"X"
"880";"LAYING";11;-0.041559989822807;"tBodyGyro";"mean()";"Y"
"881";"LAYING";11;0.152019015929825;"tBodyGyro";"mean()";"Z"
"882";"LAYING";11;-0.980836884561403;"tBodyGyro";"std()";"X"
"883";"LAYING";11;-0.982442644035088;"tBodyGyro";"std()";"Y"
"884";"LAYING";11;-0.959897432807018;"tBodyGyro";"std()";"Z"
"885";"LAYING";11;-0.102297501877193;"tBodyGyroJerk";"mean()";"X"
"886";"LAYING";11;-0.0412391429298246;"tBodyGyroJerk";"mean()";"Y"
"887";"LAYING";11;-0.0666957489649123;"tBodyGyroJerk";"mean()";"Z"
"888";"LAYING";11;-0.981724838421053;"tBodyGyroJerk";"std()";"X"
"889";"LAYING";11;-0.990845724736842;"tBodyGyroJerk";"std()";"Y"
"890";"LAYING";11;-0.986549063333333;"tBodyGyroJerk";"std()";"Z"
"891";"LAYING";11;-0.980621180175439;"tBodyAccMag";"mean()";""
"892";"LAYING";11;-0.972891829473684;"tBodyAccMag";"std()";""
"893";"LAYING";11;-0.980621180175439;"tGravityAccMag";"mean()";""
"894";"LAYING";11;-0.972891829473684;"tGravityAccMag";"std()";""
"895";"LAYING";11;-0.983330628421053;"tBodyAccJerkMag";"mean()";""
"896";"LAYING";11;-0.976504858596491;"tBodyAccJerkMag";"std()";""
"897";"LAYING";11;-0.952523752105263;"tBodyGyroMag";"mean()";""
"898";"LAYING";11;-0.954713182807018;"tBodyGyroMag";"std()";""
"899";"LAYING";11;-0.990641248245614;"tBodyGyroJerkMag";"mean()";""
"900";"LAYING";11;-0.984476476666667;"tBodyGyroJerkMag";"std()";""
"901";"LAYING";11;-0.983801365614035;"fBodyAcc";"mean()";"X"
"902";"LAYING";11;-0.971403935438596;"fBodyAcc";"mean()";"Y"
"903";"LAYING";11;-0.973576812807018;"fBodyAcc";"mean()";"Z"
"904";"LAYING";11;-0.985322211929825;"fBodyAcc";"std()";"X"
"905";"LAYING";11;-0.973589287368421;"fBodyAcc";"std()";"Y"
"906";"LAYING";11;-0.971668077017544;"fBodyAcc";"std()";"Z"
"907";"LAYING";11;-0.0637709766210526;"fBodyAcc";"meanFreq()";"X"
"908";"LAYING";11;0.251945472245614;"fBodyAcc";"meanFreq()";"Y"
"909";"LAYING";11;0.22603584097193;"fBodyAcc";"meanFreq()";"Z"
"910";"LAYING";11;-0.984884874385965;"fBodyAccJerk";"mean()";"X"
"911";"LAYING";11;-0.973882496666667;"fBodyAccJerk";"mean()";"Y"
"912";"LAYING";11;-0.979564844210526;"fBodyAccJerk";"mean()";"Z"
"913";"LAYING";11;-0.987122678245614;"fBodyAccJerk";"std()";"X"
"914";"LAYING";11;-0.973486716315789;"fBodyAccJerk";"std()";"Y"
"915";"LAYING";11;-0.983302949122807;"fBodyAccJerk";"std()";"Z"
"916";"LAYING";11;0.178104551486316;"fBodyAccJerk";"meanFreq()";"X"
"917";"LAYING";11;0.00344999603508772;"fBodyAccJerk";"meanFreq()";"Y"
"918";"LAYING";11;0.0300169449866667;"fBodyAccJerk";"meanFreq()";"Z"
"919";"LAYING";11;-0.97618747122807;"fBodyGyro";"mean()";"X"
"920";"LAYING";11;-0.982640271929825;"fBodyGyro";"mean()";"Y"
"921";"LAYING";11;-0.961434420701754;"fBodyGyro";"mean()";"Z"
"922";"LAYING";11;-0.982424585438596;"fBodyGyro";"std()";"X"
"923";"LAYING";11;-0.982660631754386;"fBodyGyro";"std()";"Y"
"924";"LAYING";11;-0.963183902982456;"fBodyGyro";"std()";"Z"
"925";"LAYING";11;0.00610819990350877;"fBodyGyro";"meanFreq()";"X"
"926";"LAYING";11;0.104942477754386;"fBodyGyro";"meanFreq()";"Y"
"927";"LAYING";11;0.0963568933754386;"fBodyGyro";"meanFreq()";"Z"
"928";"LAYING";11;-0.973994004561404;"fBodyAccMag";"mean()";""
"929";"LAYING";11;-0.976037695614035;"fBodyAccMag";"std()";""
"930";"LAYING";11;0.336010660578947;"fBodyAccMag";"meanFreq()";""
"931";"LAYING";11;-0.976940774561403;"fBodyBodyAccJerkMag";"mean()";""
"932";"LAYING";11;-0.975126531403509;"fBodyBodyAccJerkMag";"std()";""
"933";"LAYING";11;0.29574789545614;"fBodyBodyAccJerkMag";"meanFreq()";""
"934";"LAYING";11;-0.967093356491228;"fBodyBodyGyroMag";"mean()";""
"935";"LAYING";11;-0.954849053508772;"fBodyBodyGyroMag";"std()";""
"936";"LAYING";11;0.0406004062738596;"fBodyBodyGyroMag";"meanFreq()";""
"937";"LAYING";11;-0.985978837192982;"fBodyBodyGyroJerkMag";"mean()";""
"938";"LAYING";11;-0.983569468245614;"fBodyBodyGyroJerkMag";"std()";""
"939";"LAYING";11;0.256034976912281;"fBodyBodyGyroJerkMag";"meanFreq()";""
"940";"LAYING";11;0.00275033849298246;"angle(tBodyAccMean,gravity)";"";""
"941";"LAYING";11;0.00143538724210526;"angle(tBodyAccJerkMean),gravityMean)";"";""
"942";"LAYING";11;-0.0220259476017544;"angle(tBodyGyroMean,gravityMean)";"";""
"943";"LAYING";11;0.0529916131647368;"angle(tBodyGyroJerkMean,gravityMean)";"";""
"944";"LAYING";11;0.345277759649123;"angle(X,gravityMean)";"";""
"945";"LAYING";11;-0.813130779824561;"angle(Y,gravityMean)";"";""
"946";"LAYING";11;-0.0593468643842105;"angle(Z,gravityMean)";"";""
"947";"LAYING";12;0.260113433;"tBodyAcc";"mean()";"X"
"948";"LAYING";12;-0.0175203917146667;"tBodyAcc";"mean()";"Y"
"949";"LAYING";12;-0.108160125666667;"tBodyAcc";"mean()";"Z"
"950";"LAYING";12;-0.95531868;"tBodyAcc";"std()";"X"
"951";"LAYING";12;-0.949072009333333;"tBodyAcc";"std()";"Y"
"952";"LAYING";12;-0.9483338435;"tBodyAcc";"std()";"Z"
"953";"LAYING";12;-0.3785920653;"tGravityAcc";"mean()";"X"
"954";"LAYING";12;0.8033788345;"tGravityAcc";"mean()";"Y"
"955";"LAYING";12;0.2750431984;"tGravityAcc";"mean()";"Z"
"956";"LAYING";12;-0.936458309333333;"tGravityAcc";"std()";"X"
"957";"LAYING";12;-0.974396492666667;"tGravityAcc";"std()";"Y"
"958";"LAYING";12;-0.9596439555;"tGravityAcc";"std()";"Z"
"959";"LAYING";12;0.0854295393833333;"tBodyAccJerk";"mean()";"X"
"960";"LAYING";12;0.00774408308;"tBodyAccJerk";"mean()";"Y"
"961";"LAYING";12;-0.0043714837772;"tBodyAccJerk";"mean()";"Z"
"962";"LAYING";12;-0.969276283333333;"tBodyAccJerk";"std()";"X"
"963";"LAYING";12;-0.962639526833333;"tBodyAccJerk";"std()";"Y"
"964";"LAYING";12;-0.970629308166667;"tBodyAccJerk";"std()";"Z"
"965";"LAYING";12;-0.0146546807316667;"tBodyGyro";"mean()";"X"
"966";"LAYING";12;-0.0835537350333333;"tBodyGyro";"mean()";"Y"
"967";"LAYING";12;0.14519184795;"tBodyGyro";"mean()";"Z"
"968";"LAYING";12;-0.966090742;"tBodyGyro";"std()";"X"
"969";"LAYING";12;-0.953873893833333;"tBodyGyro";"std()";"Y"
"970";"LAYING";12;-0.950157442166667;"tBodyGyro";"std()";"Z"
"971";"LAYING";12;-0.0990402297166667;"tBodyGyroJerk";"mean()";"X"
"972";"LAYING";12;-0.0410675310833333;"tBodyGyroJerk";"mean()";"Y"
"973";"LAYING";12;-0.0678909002816667;"tBodyGyroJerk";"mean()";"Z"
"974";"LAYING";12;-0.9671982025;"tBodyGyroJerk";"std()";"X"
"975";"LAYING";12;-0.965900370833333;"tBodyGyroJerk";"std()";"Y"
"976";"LAYING";12;-0.969953929666667;"tBodyGyroJerk";"std()";"Z"
"977";"LAYING";12;-0.9482046755;"tBodyAccMag";"mean()";""
"978";"LAYING";12;-0.936542686833333;"tBodyAccMag";"std()";""
"979";"LAYING";12;-0.9482046755;"tGravityAccMag";"mean()";""
"980";"LAYING";12;-0.936542686833333;"tGravityAccMag";"std()";""
"981";"LAYING";12;-0.969843834166667;"tBodyAccJerkMag";"mean()";""
"982";"LAYING";12;-0.962580915166667;"tBodyAccJerkMag";"std()";""
"983";"LAYING";12;-0.9308405935;"tBodyGyroMag";"mean()";""
"984";"LAYING";12;-0.935725715833333;"tBodyGyroMag";"std()";""
"985";"LAYING";12;-0.971067768833333;"tBodyGyroJerkMag";"mean()";""
"986";"LAYING";12;-0.962012018333333;"tBodyGyroJerkMag";"std()";""
"987";"LAYING";12;-0.956248487666667;"fBodyAcc";"mean()";"X"
"988";"LAYING";12;-0.951265971;"fBodyAcc";"mean()";"Y"
"989";"LAYING";12;-0.954724801666667;"fBodyAcc";"mean()";"Z"
"990";"LAYING";12;-0.955207641833333;"fBodyAcc";"std()";"X"
"991";"LAYING";12;-0.9506400405;"fBodyAcc";"std()";"Y"
"992";"LAYING";12;-0.948380833666667;"fBodyAcc";"std()";"Z"
"993";"LAYING";12;-0.235607185033333;"fBodyAcc";"meanFreq()";"X"
"994";"LAYING";12;0.19137270056;"fBodyAcc";"meanFreq()";"Y"
"995";"LAYING";12;0.171474000866667;"fBodyAcc";"meanFreq()";"Z"
"996";"LAYING";12;-0.968742758833333;"fBodyAccJerk";"mean()";"X"
"997";"LAYING";12;-0.963223332;"fBodyAccJerk";"mean()";"Y"
"998";"LAYING";12;-0.967149695166667;"fBodyAccJerk";"mean()";"Z"
"999";"LAYING";12;-0.972820011166667;"fBodyAccJerk";"std()";"X"
"1000";"LAYING";12;-0.964703656833333;"fBodyAccJerk";"std()";"Y"
"1001";"LAYING";12;-0.972713844666667;"fBodyAccJerk";"std()";"Z"
"1002";"LAYING";12;0.083907082125;"fBodyAccJerk";"meanFreq()";"X"
"1003";"LAYING";12;-0.017661749435;"fBodyAccJerk";"meanFreq()";"Y"
"1004";"LAYING";12;0.0239504464626667;"fBodyAccJerk";"meanFreq()";"Z"
"1005";"LAYING";12;-0.9566538865;"fBodyGyro";"mean()";"X"
"1006";"LAYING";12;-0.95256172;"fBodyGyro";"mean()";"Y"
"1007";"LAYING";12;-0.9456732415;"fBodyGyro";"mean()";"Z"
"1008";"LAYING";12;-0.969254585333333;"fBodyGyro";"std()";"X"
"1009";"LAYING";12;-0.955343675666667;"fBodyGyro";"std()";"Y"
"1010";"LAYING";12;-0.956424382333333;"fBodyGyro";"std()";"Z"
"1011";"LAYING";12;0.010569757505;"fBodyGyro";"meanFreq()";"X"
"1012";"LAYING";12;-0.0199866541433333;"fBodyGyro";"meanFreq()";"Y"
"1013";"LAYING";12;0.0419799361083333;"fBodyGyro";"meanFreq()";"Z"
"1014";"LAYING";12;-0.9438674399;"fBodyAccMag";"mean()";""
"1015";"LAYING";12;-0.942133255166667;"fBodyAccMag";"std()";""
"1016";"LAYING";12;0.0818083852738333;"fBodyAccMag";"meanFreq()";""
"1017";"LAYING";12;-0.962448418666667;"fBodyBodyAccJerkMag";"mean()";""
"1018";"LAYING";12;-0.961653004;"fBodyBodyAccJerkMag";"std()";""
"1019";"LAYING";12;0.15706511695;"fBodyBodyAccJerkMag";"meanFreq()";""
"1020";"LAYING";12;-0.9454970225;"fBodyBodyGyroMag";"mean()";""
"1021";"LAYING";12;-0.940373827666667;"fBodyBodyGyroMag";"std()";""
"1022";"LAYING";12;0.00220615496116666;"fBodyBodyGyroMag";"meanFreq()";""
"1023";"LAYING";12;-0.963949607166667;"fBodyBodyGyroJerkMag";"mean()";""
"1024";"LAYING";12;-0.961911612333333;"fBodyBodyGyroJerkMag";"std()";""
"1025";"LAYING";12;0.022700424095;"fBodyBodyGyroJerkMag";"meanFreq()";""
"1026";"LAYING";12;0.0042722982335;"angle(tBodyAccMean,gravity)";"";""
"1027";"LAYING";12;0.0232429679216667;"angle(tBodyAccJerkMean),gravityMean)";"";""
"1028";"LAYING";12;0.0309709505313333;"angle(tBodyGyroMean,gravityMean)";"";""
"1029";"LAYING";12;0.0118416841333333;"angle(tBodyGyroJerkMean,gravityMean)";"";""
"1030";"LAYING";12;0.523178415166667;"angle(X,gravityMean)";"";""
"1031";"LAYING";12;-0.6500380555;"angle(Y,gravityMean)";"";""
"1032";"LAYING";12;-0.213235641316667;"angle(Z,gravityMean)";"";""
"1033";"LAYING";13;0.276716360483871;"tBodyAcc";"mean()";"X"
"1034";"LAYING";13;-0.020440454366129;"tBodyAcc";"mean()";"Y"
"1035";"LAYING";13;-0.104331864532258;"tBodyAcc";"mean()";"Z"
"1036";"LAYING";13;-0.968891989354839;"tBodyAcc";"std()";"X"
"1037";"LAYING";13;-0.950947949516129;"tBodyAcc";"std()";"Y"
"1038";"LAYING";13;-0.950392995483871;"tBodyAcc";"std()";"Z"
"1039";"LAYING";13;-0.156852206467742;"tGravityAcc";"mean()";"X"
"1040";"LAYING";13;0.656400944354839;"tGravityAcc";"mean()";"Y"
"1041";"LAYING";13;0.598884988709677;"tGravityAcc";"mean()";"Z"
"1042";"LAYING";13;-0.957875244677419;"tGravityAcc";"std()";"X"
"1043";"LAYING";13;-0.975948136290323;"tGravityAcc";"std()";"Y"
"1044";"LAYING";13;-0.959892863709677;"tGravityAcc";"std()";"Z"
"1045";"LAYING";13;0.0767774832096774;"tBodyAccJerk";"mean()";"X"
"1046";"LAYING";13;0.0183441894580645;"tBodyAccJerk";"mean()";"Y"
"1047";"LAYING";13;-0.00988389709596774;"tBodyAccJerk";"mean()";"Z"
"1048";"LAYING";13;-0.98541995;"tBodyAccJerk";"std()";"X"
"1049";"LAYING";13;-0.980152342903226;"tBodyAccJerk";"std()";"Y"
"1050";"LAYING";13;-0.983070657419355;"tBodyAccJerk";"std()";"Z"
"1051";"LAYING";13;-0.00973609968045161;"tBodyGyro";"mean()";"X"
"1052";"LAYING";13;-0.0966250701451613;"tBodyGyro";"mean()";"Y"
"1053";"LAYING";13;0.117819614790323;"tBodyGyro";"mean()";"Z"
"1054";"LAYING";13;-0.972143470322581;"tBodyGyro";"std()";"X"
"1055";"LAYING";13;-0.96270462;"tBodyGyro";"std()";"Y"
"1056";"LAYING";13;-0.967350513709677;"tBodyGyro";"std()";"Z"
"1057";"LAYING";13;-0.101835573822581;"tBodyGyroJerk";"mean()";"X"
"1058";"LAYING";13;-0.0417744000370968;"tBodyGyroJerk";"mean()";"Y"
"1059";"LAYING";13;-0.0648770419677419;"tBodyGyroJerk";"mean()";"Z"
"1060";"LAYING";13;-0.981404742903226;"tBodyGyroJerk";"std()";"X"
"1061";"LAYING";13;-0.978854747419355;"tBodyGyroJerk";"std()";"Y"
"1062";"LAYING";13;-0.989801549193548;"tBodyGyroJerk";"std()";"Z"
"1063";"LAYING";13;-0.960517768225806;"tBodyAccMag";"mean()";""
"1064";"LAYING";13;-0.947944746612903;"tBodyAccMag";"std()";""
"1065";"LAYING";13;-0.960517768225806;"tGravityAccMag";"mean()";""
"1066";"LAYING";13;-0.947944746612903;"tGravityAccMag";"std()";""
"1067";"LAYING";13;-0.985467853870968;"tBodyAccJerkMag";"mean()";""
"1068";"LAYING";13;-0.980066243387097;"tBodyAccJerkMag";"std()";""
"1069";"LAYING";13;-0.944303111935484;"tBodyGyroMag";"mean()";""
"1070";"LAYING";13;-0.944687480967742;"tBodyGyroMag";"std()";""
"1071";"LAYING";13;-0.98544626483871;"tBodyGyroJerkMag";"mean()";""
"1072";"LAYING";13;-0.975113305645161;"tBodyGyroJerkMag";"std()";""
"1073";"LAYING";13;-0.974716920483871;"fBodyAcc";"mean()";"X"
"1074";"LAYING";13;-0.965843757258064;"fBodyAcc";"mean()";"Y"
"1075";"LAYING";13;-0.966295582741935;"fBodyAcc";"mean()";"Z"
"1076";"LAYING";13;-0.966960088387097;"fBodyAcc";"std()";"X"
"1077";"LAYING";13;-0.947462328225806;"fBodyAcc";"std()";"Y"
"1078";"LAYING";13;-0.945852135806452;"fBodyAcc";"std()";"Z"
"1079";"LAYING";13;-0.262990626162903;"fBodyAcc";"meanFreq()";"X"
"1080";"LAYING";13;0.0363424960967742;"fBodyAcc";"meanFreq()";"Y"
"1081";"LAYING";13;0.0764724259225806;"fBodyAcc";"meanFreq()";"Z"
"1082";"LAYING";13;-0.985199684354839;"fBodyAccJerk";"mean()";"X"
"1083";"LAYING";13;-0.980375137419355;"fBodyAccJerk";"mean()";"Y"
"1084";"LAYING";13;-0.980994601935484;"fBodyAccJerk";"mean()";"Z"
"1085";"LAYING";13;-0.98707817516129;"fBodyAccJerk";"std()";"X"
"1086";"LAYING";13;-0.981394261612903;"fBodyAccJerk";"std()";"Y"
"1087";"LAYING";13;-0.983670049354839;"fBodyAccJerk";"std()";"Z"
"1088";"LAYING";13;0.169895805430645;"fBodyAccJerk";"meanFreq()";"X"
"1089";"LAYING";13;0.0656536996983871;"fBodyAccJerk";"meanFreq()";"Y"
"1090";"LAYING";13;0.0584183074479032;"fBodyAccJerk";"meanFreq()";"Z"
"1091";"LAYING";13;-0.96946349;"fBodyGyro";"mean()";"X"
"1092";"LAYING";13;-0.968689729193548;"fBodyGyro";"mean()";"Y"
"1093";"LAYING";13;-0.969126880322581;"fBodyGyro";"mean()";"Z"
"1094";"LAYING";13;-0.973446792419355;"fBodyGyro";"std()";"X"
"1095";"LAYING";13;-0.959944126451613;"fBodyGyro";"std()";"Y"
"1096";"LAYING";13;-0.969797214516129;"fBodyGyro";"std()";"Z"
"1097";"LAYING";13;-0.101926540451613;"fBodyGyro";"meanFreq()";"X"
"1098";"LAYING";13;-0.042663103;"fBodyGyro";"meanFreq()";"Y"
"1099";"LAYING";13;0.14650938193871;"fBodyGyro";"meanFreq()";"Z"
"1100";"LAYING";13;-0.959535493548387;"fBodyAccMag";"mean()";""
"1101";"LAYING";13;-0.949431319193548;"fBodyAccMag";"std()";""
"1102";"LAYING";13;0.0815111222612903;"fBodyAccMag";"meanFreq()";""
"1103";"LAYING";13;-0.980754385967742;"fBodyBodyAccJerkMag";"mean()";""
"1104";"LAYING";13;-0.978044349516129;"fBodyBodyAccJerkMag";"std()";""
"1105";"LAYING";13;0.300750657951613;"fBodyBodyAccJerkMag";"meanFreq()";""
"1106";"LAYING";13;-0.957681621290323;"fBodyBodyGyroMag";"mean()";""
"1107";"LAYING";13;-0.946133432096774;"fBodyBodyGyroMag";"std()";""
"1108";"LAYING";13;0.050207734033871;"fBodyBodyGyroMag";"meanFreq()";""
"1109";"LAYING";13;-0.978150814032258;"fBodyBodyGyroJerkMag";"mean()";""
"1110";"LAYING";13;-0.972798632258065;"fBodyBodyGyroJerkMag";"std()";""
"1111";"LAYING";13;0.0544469963870968;"fBodyBodyGyroJerkMag";"meanFreq()";""
"1112";"LAYING";13;-0.000126342648387096;"angle(tBodyAccMean,gravity)";"";""
"1113";"LAYING";13;0.00324191442096774;"angle(tBodyAccJerkMean),gravityMean)";"";""
"1114";"LAYING";13;0.0857282517490323;"angle(tBodyGyroMean,gravityMean)";"";""
"1115";"LAYING";13;-0.00488786835483871;"angle(tBodyGyroJerkMean,gravityMean)";"";""
"1116";"LAYING";13;0.361210751451613;"angle(X,gravityMean)";"";""
"1117";"LAYING";13;-0.475624695645161;"angle(Y,gravityMean)";"";""
"1118";"LAYING";13;-0.477526561935484;"angle(Z,gravityMean)";"";""
"1119";"LAYING";14;0.233275439803922;"tBodyAcc";"mean()";"X"
"1120";"LAYING";14;-0.0113424652490196;"tBodyAcc";"mean()";"Y"
"1121";"LAYING";14;-0.0868333315509804;"tBodyAcc";"mean()";"Z"
"1122";"LAYING";14;-0.917501887333333;"tBodyAcc";"std()";"X"
"1123";"LAYING";14;-0.909697040980392;"tBodyAcc";"std()";"Y"
"1124";"LAYING";14;-0.900331921686275;"tBodyAcc";"std()";"Z"
"1125";"LAYING";14;-0.145483631627451;"tGravityAcc";"mean()";"X"
"1126";"LAYING";14;0.48539692745098;"tGravityAcc";"mean()";"Y"
"1127";"LAYING";14;0.83656291;"tGravityAcc";"mean()";"Z"
"1128";"LAYING";14;-0.862136937254902;"tGravityAcc";"std()";"X"
"1129";"LAYING";14;-0.94877486372549;"tGravityAcc";"std()";"Y"
"1130";"LAYING";14;-0.90130385627451;"tGravityAcc";"std()";"Z"
"1131";"LAYING";14;0.098140384845098;"tBodyAccJerk";"mean()";"X"
"1132";"LAYING";14;-0.00831507059607843;"tBodyAccJerk";"mean()";"Y"
"1133";"LAYING";14;-0.0323601505045098;"tBodyAccJerk";"mean()";"Z"
"1134";"LAYING";14;-0.971473557058824;"tBodyAccJerk";"std()";"X"
"1135";"LAYING";14;-0.96812761745098;"tBodyAccJerk";"std()";"Y"
"1136";"LAYING";14;-0.972431855490196;"tBodyAccJerk";"std()";"Z"
"1137";"LAYING";14;0.00505221181607843;"tBodyGyro";"mean()";"X"
"1138";"LAYING";14;-0.153423807745098;"tBodyGyro";"mean()";"Y"
"1139";"LAYING";14;0.149124058235294;"tBodyGyro";"mean()";"Z"
"1140";"LAYING";14;-0.957221015098039;"tBodyGyro";"std()";"X"
"1141";"LAYING";14;-0.932499780588235;"tBodyGyro";"std()";"Y"
"1142";"LAYING";14;-0.952296965294118;"tBodyGyro";"std()";"Z"
"1143";"LAYING";14;-0.105446637019608;"tBodyGyroJerk";"mean()";"X"
"1144";"LAYING";14;-0.0372677398193922;"tBodyGyroJerk";"mean()";"Y"
"1145";"LAYING";14;-0.0566171868039216;"tBodyGyroJerk";"mean()";"Z"
"1146";"LAYING";14;-0.970274962745098;"tBodyGyroJerk";"std()";"X"
"1147";"LAYING";14;-0.968042893529412;"tBodyGyroJerk";"std()";"Y"
"1148";"LAYING";14;-0.979711372941176;"tBodyGyroJerk";"std()";"Z"
"1149";"LAYING";14;-0.905978250196078;"tBodyAccMag";"mean()";""
"1150";"LAYING";14;-0.856593119215686;"tBodyAccMag";"std()";""
"1151";"LAYING";14;-0.905978250196078;"tGravityAccMag";"mean()";""
"1152";"LAYING";14;-0.856593119215686;"tGravityAccMag";"std()";""
"1153";"LAYING";14;-0.972576392941176;"tBodyAccJerkMag";"mean()";""
"1154";"LAYING";14;-0.966450909019608;"tBodyAccJerkMag";"std()";""
"1155";"LAYING";14;-0.904665418431373;"tBodyGyroMag";"mean()";""
"1156";"LAYING";14;-0.913433185882353;"tBodyGyroMag";"std()";""
"1157";"LAYING";14;-0.975621183137255;"tBodyGyroJerkMag";"mean()";""
"1158";"LAYING";14;-0.964009921960784;"tBodyGyroJerkMag";"std()";""
"1159";"LAYING";14;-0.933936178235294;"fBodyAcc";"mean()";"X"
"1160";"LAYING";14;-0.930366906078431;"fBodyAcc";"mean()";"Y"
"1161";"LAYING";14;-0.927882307058824;"fBodyAcc";"mean()";"Z"
"1162";"LAYING";14;-0.911972655156863;"fBodyAcc";"std()";"X"
"1163";"LAYING";14;-0.905221049156863;"fBodyAcc";"std()";"Y"
"1164";"LAYING";14;-0.894055710980392;"fBodyAcc";"std()";"Z"
"1165";"LAYING";14;-0.442950364647059;"fBodyAcc";"meanFreq()";"X"
"1166";"LAYING";14;-0.149752054909804;"fBodyAcc";"meanFreq()";"Y"
"1167";"LAYING";14;0.0313442249705882;"fBodyAcc";"meanFreq()";"Z"
"1168";"LAYING";14;-0.972010709215686;"fBodyAccJerk";"mean()";"X"
